n,T(n)
0,1.500011421740055e-05
10000,0.15289300004951656
20000,0.29950099997222424
30000,0.4514349999371916
40000,0.6104289998766035
50000,0.7632830000948161
60000,0.9081869998481125
70000,1.1681059999391437
80000,1.1971739998552948
90000,1.3859890000894666
100000,1.5254590001422912
,
