n,T(n)
1,0.0001860000193119049
1001,0.08901200001128018
2001,0.3007950000464916
3001,0.6113460001070052
4001,1.023973000003025
5001,1.5632820001337677
6001,2.2867039998527616
7001,2.969717000145465
8001,3.8621620000340044
9001,4.786938000004739
,
