n,T(n)
147,8.100015111267567e-05
148,6.400002166628838e-05
149,7.499987259507179e-05
150,5.6999968364834785e-05
151,5.5999960750341415e-05
152,6.700004450976849e-05
153,6.700004450976849e-05
154,7.299985736608505e-05
155,9.700004011392593e-05
156,7.30000901967287e-05
157,7.30000901967287e-05
158,6.900005973875523e-05
159,6.699981167912483e-05
160,6.600003689527512e-05
161,6.900005973875523e-05
162,6.599980406463146e-05
163,0.00014199991710484028
164,6.600003689527512e-05
165,5.3999945521354675e-05
166,5.3999945521354675e-05
167,5.2999937906861305e-05
168,5.50001859664917e-05
169,4.600011743605137e-05
170,6.79998192936182e-05
171,5.9999991208314896e-05
172,4.5000109821558e-05
173,4.8999907448887825e-05
174,5.000014789402485e-05
175,4.800013266503811e-05
176,4.800013266503811e-05
177,9.099999442696571e-05
178,5.7999975979328156e-05
179,5.7999975979328156e-05
180,5.7999975979328156e-05
181,5.5999960750341415e-05
182,5.700020119547844e-05
183,5.7999975979328156e-05
184,5.7999975979328156e-05
185,6.3000014051795e-05
186,7.00000673532486e-05
187,5.9999991208314896e-05
188,5.1999930292367935e-05
189,5.0999922677874565e-05
190,5.0999922677874565e-05
191,5.7999975979328156e-05
192,5.6999968364834785e-05
193,6.0999998822808266e-05
194,5.400017835199833e-05
195,5.300017073750496e-05
196,5.9999991208314896e-05
197,5.9999991208314896e-05
198,5.8999983593821526e-05
199,0.0001799999736249447
200,5.8999983593821526e-05
201,5.7999975979328156e-05
202,5.400017835199833e-05
203,6.3000014051795e-05
204,5.9999991208314896e-05
205,6.299978122115135e-05
206,6.200000643730164e-05
207,6.3000014051795e-05
208,0.00011300016194581985
209,6.200000643730164e-05
210,6.200000643730164e-05
211,6.0999998822808266e-05
212,6.500002928078175e-05
213,6.3000014051795e-05
214,7.800012826919556e-05
215,5.6999968364834785e-05
216,6.200000643730164e-05
217,6.500002928078175e-05
218,6.499979645013809e-05
219,6.800005212426186e-05
220,9.099999442696571e-05
221,6.500002928078175e-05
222,6.700004450976849e-05
223,6.599980406463146e-05
224,7.100007496774197e-05
225,7.100007496774197e-05
226,6.999983452260494e-05
227,6.3000014051795e-05
228,6.200000643730164e-05
229,6.0999998822808266e-05
230,8.099991828203201e-05
231,0.00010199984535574913
232,6.200000643730164e-05
233,6.0999998822808266e-05
234,8.900021202862263e-05
235,0.00011799996718764305
236,6.500002928078175e-05
237,6.3000014051795e-05
238,6.400002166628838e-05
239,0.00021299999207258224
240,6.600003689527512e-05
241,6.599980406463146e-05
242,0.00014699995517730713
243,6.500002928078175e-05
244,6.600003689527512e-05
245,6.600003689527512e-05
246,7.100007496774197e-05
247,0.0001129999291151762
248,6.999983452260494e-05
249,7.30000901967287e-05
250,7.500010542571545e-05
251,9.599979966878891e-05
252,0.0001300000585615635
253,6.900005973875523e-05
254,6.700004450976849e-05
255,7.30000901967287e-05
256,8.599995635449886e-05
257,0.00010200007818639278
258,7.400009781122208e-05
259,7.399986498057842e-05
260,7.399986498057842e-05
261,7.500010542571545e-05
262,7.600011304020882e-05
263,7.499987259507179e-05
264,7.399986498057842e-05
