n,T(n)
1,0.0005139999557286501
1001,0.0004140000091865659
2001,0.0004059999482706189
3001,0.00040499994065612555
4001,0.000404000049456954
5001,0.00040200003422796726
6001,0.0004140000091865659
7001,0.00040199991781264544
8001,0.00040300004184246063
9001,0.0004069999558851123
10001,0.000408999971114099
11001,0.000404000049456954
12001,0.0004059999482706189
13001,0.000404000049456954
14001,0.00040600006468594074
15001,0.00040499994065612555
16001,0.000404000049456954
17001,0.00040500005707144737
18001,0.0004099999787285924
19001,0.0005019999807700515
20001,0.00041999993845820427
21001,0.00040799996349960566
22001,0.0004070000723004341
23001,0.0004059999482706189
24001,0.0004029999254271388
25001,0.0004029999254271388
26001,0.00040600006468594074
27001,0.00040200003422796726
28001,0.0004130000015720725
29001,0.00048200006131082773
30001,0.0004440000047907233
31001,0.00047500000800937414
32001,0.000454000080935657
33001,0.0004070000723004341
34001,0.000408999971114099
35001,0.000408999971114099
36001,0.0004069999558851123
37001,0.0004069999558851123
38001,0.00040499994065612555
39001,0.0004069999558851123
40001,0.00040499994065612555
41001,0.00040200003422796726
42001,0.00048100005369633436
43001,0.00040500005707144737
44001,0.00040300004184246063
45001,0.000404000049456954
46001,0.0004010000266134739
47001,0.0004039999330416322
48001,0.0004029999254271388
49001,0.000404000049456954
50001,0.00040200003422796726
51001,0.00040300004184246063
52001,0.00040500005707144737
53001,0.0004039999330416322
54001,0.000404000049456954
55001,0.000404000049456954
56001,0.00040200003422796726
57001,0.00040300004184246063
58001,0.0004069999558851123
59001,0.0004039999330416322
60001,0.0004039999330416322
61001,0.00040600006468594074
62001,0.000404000049456954
63001,0.00040500005707144737
64001,0.00040499994065612555
65001,0.000408999971114099
66001,0.0004640000406652689
67001,0.00042699999175965786
68001,0.0004160000244155526
69001,0.00041500001680105925
70001,0.0004760000156238675
71001,0.0004539999645203352
72001,0.00041999993845820427
73001,0.00040500005707144737
74001,0.00040500005707144737
75001,0.0004059999482706189
76001,0.00041200011037290096
77001,0.0004229999613016844
78001,0.0004360000602900982
79001,0.0004259999841451645
80001,0.0004200000548735261
81001,0.00043800007551908493
82001,0.0004249999765306711
83001,0.0004240000853314996
84001,0.00041999993845820427
85001,0.00042200007010251284
86001,0.0004200000548735261
87001,0.00042799999937415123
88001,0.0004229999613016844
89001,0.00041999993845820427
90001,0.0004249999765306711
91001,0.0004290000069886446
92001,0.0004249999765306711
93001,0.00041999993845820427
94001,0.00041999993845820427
95001,0.00044100009836256504
96001,0.0004230000777170062
97001,0.00041999993845820427
98001,0.0004440000047907233
99001,0.00042200007010251284
100001,0.0004249999765306711
101001,0.0005029999883845448
102001,0.0005400000372901559
103001,0.0005189999938011169
104001,0.0004900000058114529
105001,0.000662999926134944
106001,0.00044299999717622995
107001,0.000517000094987452
108001,0.00041999993845820427
109001,0.00040600006468594074
110001,0.0004039999330416322
111001,0.0004059999482706189
112001,0.0004160000244155526
113001,0.0004099999787285924
